index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
5db2eec1631f857b775ff701c8768c8b,2026-01-01T16:44:06Z,'Dürre',www.bild.de,de,0.9,Trotz Mega-Dürre im Iran - Mullahs setzen Wasserkanonen gegen Demonstranten ein,Wie gefährlich werden die Proteste für das islamistische Regime im Iran?,https://www.bild.de/politik/ausland-und-internationales/trotz-mega-duerre-im-iran-mullahs-setzen-wasserkanonen-gegen-demonstranten-ein-695657f82a0d5dae84dd2b32,"https://images.bild.de/695657f82a0d5dae84dd2b32/5ef1cef4333a9c473d9d1dcea00c74a6,ad4c21fd?w=1280",http://web.archive.org/web/20260101190240/https://www.bild.de/politik/ausland-und-internationales/trotz-mega-duerre-im-iran-mullahs-setzen-wasserkanonen-gegen-demonstranten-ein-695657f82a0d5dae84dd2b32,Teheran  Die Proteste gegen die Mullahs im Iran breiten sich aus  können sie aber auch das radikal-islamische Regime stürzen? Klar ist: Immer mehr Iraner haben die Nase voll von der Führung ihres Lan… [+6886 chars],,Trotz Mega-Dürre im Iran - Mullahs setzen Wasserkanonen gegen Demonstranten ein. Wie gefährlich werden die Proteste für das islamistische Regime im Iran?,Despite mega drought in Iran - mullahs use water cannons against demonstrators. How dangerous are the protests for the Islamist regime in Iran?,Quamquam siccitas mega in Irania - mullahs tormentis aquae contra demonstratores utuntur. Quam periculosae sunt protestationes regiminis islamistae in Irania?,2026-01-04 18:54:19+00:00
4e82d96a665822d6ab6a2697adb072fe,2026-01-05T03:00:04Z,'Klimawandel Trockenheit',www.stern.de,de,0.8,Klimaschutz: Städte kämpfen mit Maßnahmenpaketen gegen Klimawandel,"Kassel/Frankfurt/Darmstadt (lhe) - Trockenheit, Hitzewellen, Starkregen und Überschwemmungen: Größere Städte in Hessen haben mit der Umsetzung von",https://www.stern.de/gesellschaft/regional/hessen/klimaschutz--staedte-kaempfen-mit-massnahmenpaketen-gegen-klimawandel-37009754.html,https://image.stern.de/37009756/t/e3/v1/w1440/r1.7778/-/05--gh2ri7nmqdv4axs2048jpeg---7f46c05853c97c3d.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Menschen ächzen unter Sommerhitze oder müssen vollgelaufene Keller leerpumpen. Welche Maßnahmen ergreifen die Städte?
Trockenheit, Hitzewellen, … [+4374 chars]",,"Klimaschutz: Städte kämpfen mit Maßnahmenpaketen gegen Klimawandel. Kassel/Frankfurt/Darmstadt (lhe) - Trockenheit, Hitzewellen, Starkregen und Überschwemmungen: Größere Städte in Hessen haben mit der Umsetzung von","Climate protection: Cities are fighting climate change with packages of measures. Kassel/Frankfurt/Darmstadt (lhe) - Drought, heat waves, heavy rain and floods: Larger cities in Hesse have started implementing","Tutela climatis: Civitates pugnant mutationem climatis cum fasciculis mensurarum. Kassel/Frankfurt/Darmstadt (lhe) - Siccitas, fluctus aestus, pluviae et inundationes graves: Maiores Hassiae civitates fovere inceperunt.",2026-01-07 03:19:12+00:00
0f07224a8feafd5f399c7e52db2962b2,2026-01-01T04:05:00Z,'Dürre',www.diepresse.com,de,0.9,Totholz: Im Winter und bei Dürre pausiert die Holzzersetzung [premium],"Totholz gehört zu einem gesunden Wald. Teams der Boku testen nun, wie Klima, Insekten und Pilze dessen Zersetzung in der Natur beeinflussen. Von den Donauauen bis zu Oberösterreichs subalpinen Wäldern sammeln sie Daten an umgefallenen Bäumen und Wurzelstöcken.",https://www.diepresse.com/20420801/totholz-im-winter-und-bei-duerre-pausiert-die-holzzersetzung,https://img.diepresse.com/public/incoming/pqdru0-totholz-apa-gindl.jpg/alternates/DPR_SOCIAL_MAGAZIN/totholz-apa-gindl.jpg,http://web.archive.org/web/20260102115410/https://www.diepresse.com/20420801/totholz-im-winter-und-bei-duerre-pausiert-die-holzzersetzung,"Tot und unsichtbar das klingt gruselig, ist aber normal für das Leben im Wald. Es gibt unsichtbares Totholz, erklärt Mathias Neumann vom Institut für Waldbau der Boku Wien. Wenn im Inneren eines Baum… [+3769 chars]",,"Totholz: Im Winter und bei Dürre pausiert die Holzzersetzung [premium]. Totholz gehört zu einem gesunden Wald. Teams der Boku testen nun, wie Klima, Insekten und Pilze dessen Zersetzung in der Natur beeinflussen. Von den Donauauen bis zu Oberösterreichs subalpinen Wäldern sammeln sie Daten an umgefallenen Bäumen und Wurzelstöcken.","Dead wood: In winter and during drought, wood decomposition pauses [premium]. Dead wood is part of a healthy forest. Boku teams are now testing how climate, insects and fungi influence its decomposition in nature. From the Danube floodplains to Upper Austria's subalpine forests, they collect data on fallen trees and rhizomes.","Lignum mortuum: In hyeme et in siccitate, lignum corrumpitur mora [premium]. Lignum mortuum est pars silvae salubris. Partes Boku nunc experiuntur quomodo clima, insecta et fungos corrumpunt suam in natura. Ab Danubio campestria ad superiores silvas subalpinas Austriae notitias in arbores et rhizomata colligunt.",2026-01-08 13:25:30+00:00
f64cefc3e06ef1fcedb37e428769b8fe,2026-01-05T10:24:00Z,'Dürre',www.n-tv.de,de,0.9,"Baumsterben durch ""Hypertropen"": Menschheit schafft ""Szenario wie seit Millionen von Jahren nicht""",Noch wird das Amazonas-Gebiet nur gelegentlich von heißen Dürrephasen heimgesucht - doch das dürfte sich künftig ändern. Das setzt dem Regenwald zu und könnte einer Studie zufolge zu einem großen Baumsterben führen. Welche Bäume sind besonders gefährdet?,https://www.n-tv.de/wissen/Menschheit-schafft-Szenario-wie-seit-Millionen-von-Jahren-nicht-id30203313.html,https://www.n-tv.de/img/30203410/1767608022/Img_16_9/1200/HANDOUT-The-Amazon-rainforest-is-being-hit-with-more-days-of-extreme-drought-that-is-leading-to-tree-die-offs-that-will-change-the-nature-of-these-tropical-sinks-of-carbon-dioxide-produced-by-the-burning-of-fossil-fuels-Credit-Jeffrey-Chambers-UC-Berkeley-ACHTUNG-Frei-nur-zur-redaktionellen-Verwendung-im-Zusammenhang-mit-der-Berichterstattung-ueber-die-Studie-bei-Nennung-des-Credits.jpg,,"Im Amazonas-Regenwald gibt es immer mehr Tage extremer Dürre, was zum Absterben von Bäumen führt. (Foto: Jeffrey Chambers/UC Berkeley/dpa)
Noch wird das Amazonas-Gebiet nur gelegentlich von heißen D… [+4012 chars]",,"Baumsterben durch ""Hypertropen"": Menschheit schafft ""Szenario wie seit Millionen von Jahren nicht"". Noch wird das Amazonas-Gebiet nur gelegentlich von heißen Dürrephasen heimgesucht - doch das dürfte sich künftig ändern. Das setzt dem Regenwald zu und könnte einer Studie zufolge zu einem großen Baumsterben führen. Welche Bäume sind besonders gefährdet?","Tree death due to “hypertropics”: Humanity is creating “a scenario that has not been seen in millions of years”. The Amazon region is still only occasionally hit by hot droughts - but that is likely to change in the future. This is putting a strain on the rainforest and, according to a study, could lead to major tree death. Which trees are particularly at risk?","Lignum mortis ob ""hypertropicum"": Humanitas creat ""semarium quod in decies centena millia annorum non visum"". Regio Amazonicae siccitatibus calidis interdum tantum feritur - sed verisimile est mutare in futurum. Hoc iactans in rainforest et, secundum studium, ad maiorem arborem mortem ducere potuit. Quae arbores maxime periclitantur?",2026-01-10 03:13:16+00:00
e0c17fdd62040fe6db6584985ffea41b,2026-01-02T10:30:07Z,'Dürre',www.ibiza-heute.de,de,0.9,Ibizas Landwirte atmen vorerst auf,"Die Regenfälle Ende 2025 haben die Grundwasser-Reserven so weit aufgefüllt, dass auf der Insel keine Warnstufe für Dürre (orange) mehr herrscht. Die Landwirte können vorerst aufatmen.
Der Beitrag Ibizas Landwirte atmen vorerst auf erschien zuerst auf Ibiza HE…",https://www.ibiza-heute.de/ibizas-landwirte-atmen-auf/,https://www.ibiza-heute.de/wp-content/uploads/2021/07/Brunnen_Grundwasser_Thomas_Abholte.jpg,,IbizaHEUTE ist das etablierteste und am längsten bestehende deutschsprachige Informations-Medium auf Ibiza und Formentera. Wir erscheinen seit 1991 ununterbrochen und erreichen zuverlässig alle Deuts… [+124 chars],,"Ibizas Landwirte atmen vorerst auf. Die Regenfälle Ende 2025 haben die Grundwasser-Reserven so weit aufgefüllt, dass auf der Insel keine Warnstufe für Dürre (orange) mehr herrscht. Die Landwirte können vorerst aufatmen.
Der Beitrag Ibizas Landwirte atmen vorerst auf erschien zuerst auf Ibiza HE…","Ibiza's farmers are breathing a sigh of relief for now. The rains at the end of 2025 have replenished the groundwater reserves to such an extent that there is no longer a drought warning level (orange) on the island. Farmers can breathe a sigh of relief for now.
The post Ibiza's farmers breathe a sigh of relief for the time being appeared first on Ibiza HE...","Ibizae agricolae suspirium subsidio nunc spirant. Imbres in fine anni 2025 camporum subsidiis repleverunt usque adeo ut non amplius sitis campi monitionis (orange) in insula sit. Agricolae suspirium subsidio nunc respirare possunt.
Post Ibiza's agricolae suspirium subsidii respirant pro tempore apparens primum in Ibiza HE...",2026-01-18 13:09:38+00:00
d2cbafdde4ab403241b71b7d2b01c00f,2026-01-10T11:39:01Z,'Niedrigwasser',www.stern.de,de,0.9,"Wintersturm ""Elli"": Inseln wieder mit Fähren erreichbar – aber Einschränkungen",Nach Sturm und Niedrigwasser fahren die Fähren zu den Ostfriesischen Inseln wieder. Reisende müssen aber weiter mit Ausfällen und geänderten Abfahrtszeiten rechnen.,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersturm--elli---inseln-wieder-mit-faehren-erreichbar---aber-einschraenkungen-37029126.html,https://image.stern.de/37029128/t/zR/v1/w1440/r1.7778/-/10--e32vjfznvev3axs2048jpeg---0423a6f2ccb282c1.jpg,http://web.archive.org/web/20260110115252/https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersturm--elli---inseln-wieder-mit-faehren-erreichbar---aber-einschraenkungen-37029126.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach Sturm und Niedrigwasser fahren die Fähren zu den Ostfriesischen Inseln wieder. Reisende müssen aber weiter mit Ausfällen und geänderten Abfa… [+1585 chars]",,"Wintersturm ""Elli"": Inseln wieder mit Fähren erreichbar – aber Einschränkungen. Nach Sturm und Niedrigwasser fahren die Fähren zu den Ostfriesischen Inseln wieder. Reisende müssen aber weiter mit Ausfällen und geänderten Abfahrtszeiten rechnen.","Winter storm “Elli”: Islands accessible by ferries again – but restrictions. After storms and low tide, the ferries to the East Frisian Islands are running again. However, travelers must continue to expect cancellations and changed departure times.","Tempestas hiemalis ""Elli"": Insulae per ferries iterum accessibilis - sed restrictiones. Post tempestates et aestus gravis, vecturae ad insulas Frisicas Orientales denuo currunt. Sed viatores debent exspectare cancellis et mutatis temporibus discessum pergere.",2026-01-19 03:27:55+00:00
c1f778e9f725435a44489f76c6036222,2026-01-13T15:00:00Z,'Dürre',www.diepresse.com,de,0.9,"Blackout, Dürre, Krieg: Was uns der Staat im Notfall (nicht) serviert [premium]","Anders als viele EU-Länder hat der österreichische Staat keine nationale Lebensmittelreserve eingelagert. Ob das naiv oder vielleicht gar klug ist, wurde am IFZ Graz untersucht.",https://www.diepresse.com/20462852/blackout-duerre-krieg-was-uns-der-staat-im-notfall-nicht-serviert,https://img.diepresse.com/public/incoming/y4tnzn-imago-images-0822131153/alternates/DPR_SOCIAL_MAGAZIN/imago%20images%200822131153,http://web.archive.org/web/20260113172318/https://www.diepresse.com/20462852/blackout-duerre-krieg-was-uns-der-staat-im-notfall-nicht-serviert,"Schon im Jahr 1965 überlegte die österreichische Regierung, ob nationale Lebensmittellager für den Notfall sinnvoll wären. Passiert ist damals: nichts. Nach der Pandemie und dem Angriff Russlands auf… [+4789 chars]",,"Blackout, Dürre, Krieg: Was uns der Staat im Notfall (nicht) serviert [premium]. Anders als viele EU-Länder hat der österreichische Staat keine nationale Lebensmittelreserve eingelagert. Ob das naiv oder vielleicht gar klug ist, wurde am IFZ Graz untersucht.","Blackout, drought, war: What the state (doesn't) serve us in an emergency [premium]. Unlike many EU countries, the Austrian state does not have a national food reserve. Whether this is naive or perhaps even clever was investigated at the IFZ Graz.","Blackout, siccitas, bellum: Quae respublica nobis subitis servit. Dissimilis multis regionibus Europaeis, status Austriacus subsidia nationalia non habet. Utrum hoc rusticum sit an fortasse etiam callide exploratum est apud Graz IFZ.",2026-01-21 19:08:38+00:00
472fd9332ab5168d4cd5a3fff7ca5eac,2026-01-08T18:36:24Z,'Wasserkrise',www.jungewelt.de,de,0.9,Wasserkrise in Indore: Der Tod aus dem Wasserhahn [Online-Abo],Immer mehr Opfer durch kontaminiertes Leitungswasser in indischer Großstadt Indore • Foto: IMAGO/ANI News,https://www.jungewelt.de/artikel/515312.wasserkrise-in-indore-der-tod-aus-dem-wasserhahn.html,https://www.jungewelt.de/img/1100/217606.jpg,http://web.archive.org/web/20260112221733/https://www.jungewelt.de/artikel/515312.wasserkrise-in-indore-der-tod-aus-dem-wasserhahn.html,"Uneingeschränkter Zugriff auf alle Inhalte: Erleben Sie die Tageszeitung junge Welt in gedruckter oder digitaler Form oder beides kombiniert.
Nachrichtenauswahl und -aufbereitung erfordern finanziel… [+458 chars]",,Wasserkrise in Indore: Der Tod aus dem Wasserhahn [Online-Abo]. Immer mehr Opfer durch kontaminiertes Leitungswasser in indischer Großstadt Indore • Foto: IMAGO/ANI News,Water Crisis in Indore: Death from the Tap [Online Subscription]. More and more victims of contaminated tap water in the Indian city of Indore • Photo: IMAGO/ANI News,Aqua Crisis in Indore: Mors ex Tap [Online Subscription]. Plures et magis victimae aquae soni contaminatae in urbe Indore Indica • Photo: IMAGO/ANI News,2026-01-23 13:28:06+00:00
8ac4c6f5571def5bfb20b204da273b4c,2026-01-20T18:00:00Z,'Wasserkrise',www.sueddeutsche.de,de,0.9,Trinkwasser: Die Krise ist der neue Normalzustand,Wasserkrise? Ein aktueller UN-Bericht besagt: Darüber ist die Welt längst hinaus. Die Ära eines unumkehrbaren Wassermangels habe begonnen. Besonders deutlich zeigt sich das in Iran.,https://www.sueddeutsche.de/wissen/teheran-iran-wasserknappheit-krise-li.3371641,https://www.sueddeutsche.de/2026/01/20/52e5db52-f956-4549-ad11-95ef3c96d8a6.jpg?q=60&fm=webp&width=1200&rect=0%2C209%2C4000%2C2250,,"Noch bevor die Menschen in Iran auf die Straße gingen, um ihren Unmut über Inflation und Repression auszudrücken, bahnte sich in Teheran eine andere Krise an: Der Stadt geht das Wasser aus. Seit eine… [+361 chars]",,Trinkwasser: Die Krise ist der neue Normalzustand. Wasserkrise? Ein aktueller UN-Bericht besagt: Darüber ist die Welt längst hinaus. Die Ära eines unumkehrbaren Wassermangels habe begonnen. Besonders deutlich zeigt sich das in Iran.,Drinking water: The crisis is the new normal. Water crisis? A current UN report says: The world is long past that. The era of irreversible water shortage has begun. This is particularly clear in Iran.,Aquam bibens: Discrimen novum normale est. Discrimen aquae? A current IR fama dicit: Mundus est longus praeteritum. Immedicabilis aquarum penuria incepit heram. Hoc maxime patet in Irania.,2026-01-23 13:28:06+00:00
465744849dcb07201221583dda4dbe4e,2026-01-20T18:01:04Z,'Wasserknappheit',www.stern.de,de,0.9,"Übernutzte Wasserreserven: UN-Bericht: ""Zeitalter globalen Wasserbankrotts"" beginnt",New York/Dakar - Die Welt tritt einem UN-Bericht zufolge in ein «Zeitalter des globalen Wasserbankrotts» ein. Begriffe wie «Wasserknappheit» oder,https://www.stern.de/panorama/wissen/uebernutzte-wasserreserven--un-bericht---zeitalter-globalen-wasserbankrotts--beginnt-37060302.html,https://image.stern.de/37060304/t/o0/v1/w1440/r1.7778/-/20--vkahrcfti6v7axs2048jpeg---89261e1f20fe19bb.jpg,http://web.archive.org/web/20260121052631/https://www.stern.de/panorama/wissen/uebernutzte-wasserreserven--un-bericht---zeitalter-globalen-wasserbankrotts--beginnt-37060302.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Weltweit schrumpfen Seen, sinken Grundwasserspiegel und verschwinden Feuchtgebiete. Das sei keine vorübergehende Krise, warnen UN-Experten.
Die … [+7347 chars]",,"Übernutzte Wasserreserven: UN-Bericht: ""Zeitalter globalen Wasserbankrotts"" beginnt. New York/Dakar - Die Welt tritt einem UN-Bericht zufolge in ein «Zeitalter des globalen Wasserbankrotts» ein. Begriffe wie «Wasserknappheit» oder","Overused water reserves: UN report: “Age of global water bankruptcy” begins. New York/Dakar - The world is entering an “age of global water bankruptcy,” according to a UN report. Terms like “water shortage” or","Subsidiaria aquae overused: IR nuntiatio: ""Aetas aquae globalis decoctionis"" incipit. Novi Eboraci/Dakar - Mundus ingreditur ""aetatem aquae globalis decoctionis"" secundum relationem UN. Termini sicut ""aquarum penuriam"" vel",2026-01-23 13:28:06+00:00
