index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
90ce870403e0058cc61fa22d99c5d9ee,2026-03-08T13:39:05Z,'Wasserknappheit',www.zeit.de,de,0.9,Landwirtschaft: Wasserknappheit auf Äckern - Bauern fürchten Ertragseinbußen,Hier finden Sie Informationen zu dem Thema „Landwirtschaft“. Lesen Sie jetzt „Wasserknappheit auf Äckern - Bauern fürchten Ertragseinbußen“.,https://www.zeit.de/news/2026-03/08/wasserknappheit-auf-aeckern-bauern-fuerchten-ertragseinbussen,https://img.zeit.de/news/2026-03/08/wasserknappheit-auf-aeckern-bauern-fuerchten-ertragseinbussen-image-group/wide__1300x731,,"Auf vielen Feldern in Sachsen-Anhalt herrscht trotz einiger Niederschläge im Februar Wasserknappheit. Seit dem Herbst sei es insgesamt zu trocken gewesen, teilte der Bauernverband auf Anfrage mit. 
… [+2392 chars]",,Landwirtschaft: Wasserknappheit auf Äckern - Bauern fürchten Ertragseinbußen. Hier finden Sie Informationen zu dem Thema „Landwirtschaft“. Lesen Sie jetzt „Wasserknappheit auf Äckern - Bauern fürchten Ertragseinbußen“.,Agriculture: Water shortage in fields - farmers fear loss of yield. Here you will find information on the topic of “Agriculture”. Now read “Water shortage in fields – farmers fear loss of yield”.,"Agriculture: Aquarum penuria in agris -- Agricolae metu damnum cedunt. Hic informationes invenies in argumento ""Agricolae"". Nunc lego ""Aquae penuria in agris - agricolae metuunt damna cedere"".",2026-03-10 03:54:29+00:00
4ed15298d29af3b5450d40cc9ac68a9e,2026-03-08T13:39:05Z,'Wasserknappheit',www.stern.de,de,0.9,Landwirtschaft: Wasserknappheit auf Äckern - Bauern fürchten Ertragseinbußen,Die Niederschläge im Februar haben die Lage auf den Feldern in Sachsen-Anhalt kaum entspannt. Viele Böden sind weiterhin zu trocken - ohne Regen im Frühjahr drohen Probleme für die Landwirtschaft.,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/landwirtschaft--wasserknappheit-auf-aeckern---bauern-fuerchten-ertragseinbussen-37201780.html,https://image.stern.de/37201782/t/c9/v1/w1440/r1.7778/-/08--iuzzfibzcuv13axs2048jpeg---94e2935c4eda3545.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die Niederschläge im Februar haben die Lage auf den Feldern in Sachsen-Anhalt kaum entspannt. Viele Böden sind weiterhin zu trocken - ohne Regen … [+2604 chars]",,Landwirtschaft: Wasserknappheit auf Äckern - Bauern fürchten Ertragseinbußen. Die Niederschläge im Februar haben die Lage auf den Feldern in Sachsen-Anhalt kaum entspannt. Viele Böden sind weiterhin zu trocken - ohne Regen im Frühjahr drohen Probleme für die Landwirtschaft.,Agriculture: Water shortage in fields - farmers fear loss of yield. The rainfall in February hardly eased the situation in the fields in Saxony-Anhalt. Many soils are still too dry - without rain in spring there could be problems for agriculture.,Agriculture: Aquarum penuria in agris -- Agricolae metu damnum cedunt. Pluvia mense Februario in campis in Saxonia-Anhalt situm vix relaxavit. Multae terrae etiam sicciores sunt - sine pluvia vere difficultates agriculturae esse non possunt.,2026-03-10 03:54:29+00:00
c575ec1ada6175cb7251ea2ae9232616,2026-03-09T10:46:52Z,'Wassermanagement',www.zeit.de,de,0.9,Zehn Millionen Euro: Sachsen-Anhalt fördert Projekte gegen Wassermangel,Hier finden Sie Informationen zu dem Thema „Zehn Millionen Euro“. Lesen Sie jetzt „Sachsen-Anhalt fördert Projekte gegen Wassermangel“.,https://www.zeit.de/news/2026-03/09/sachsen-anhalt-foerdert-projekte-gegen-wassermangel,https://img.zeit.de/news/2026-03/09/sachsen-anhalt-foerdert-projekte-gegen-wassermangel-image-group/wide__1300x731,,Für ein besseres Wassermanagement in Sachsen-Anhalt stellt das Land zunächst zehn Millionen Euro bereit. Das Umweltministerium hat dafür den ersten Förderaufruf aus dem Infrastruktur-Sondervermögen d… [+958 chars],,Zehn Millionen Euro: Sachsen-Anhalt fördert Projekte gegen Wassermangel. Hier finden Sie Informationen zu dem Thema „Zehn Millionen Euro“. Lesen Sie jetzt „Sachsen-Anhalt fördert Projekte gegen Wassermangel“.,Ten million euros: Saxony-Anhalt supports projects to combat water shortages. Here you will find information on the topic “Ten Million Euros”. Read now “Saxony-Anhalt promotes projects against water shortages”.,"Decem miliones nummi: Saxonia-Anhalt subsidia inceptis ad aquarum inopias pugnandum. Hic informationes invenies in argumento ""Decem million nummi"". Lege nunc ""Saxony-Anhalt incepta contra aquarum inopias promovet"".",2026-03-10 13:46:26+00:00
d40d9d069f77b31652da981e7b97d451,2026-03-09T10:46:52Z,'Wassermanagement',www.stern.de,de,0.9,Zehn Millionen Euro: Sachsen-Anhalt fördert Projekte gegen Wassermangel,Magdeburg (sa) - Für ein besseres Wassermanagement in Sachsen-Anhalt stellt das Land zunächst zehn Millionen Euro bereit. Das Umweltministerium hat dafür,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/zehn-millionen-euro--sachsen-anhalt-foerdert-projekte-gegen-wassermangel-37204378.html,https://image.stern.de/37204380/t/l0/v1/w1440/r1.7778/-/09--untxijqdcjv15axs2048jpeg---30798bc6b31d868b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sachsen-Anhalt will zehn Millionen Euro investieren in Projekte für nachhaltiges Wassermanagement. Welche Maßnahmen jetzt gefördert werden können… [+1120 chars]",,Zehn Millionen Euro: Sachsen-Anhalt fördert Projekte gegen Wassermangel. Magdeburg (sa) - Für ein besseres Wassermanagement in Sachsen-Anhalt stellt das Land zunächst zehn Millionen Euro bereit. Das Umweltministerium hat dafür,Ten million euros: Saxony-Anhalt supports projects to combat water shortages. Magdeburg (sa) - The state is initially providing ten million euros for better water management in Saxony-Anhalt. The Ministry of the Environment is in favor of this,Decem miliones nummi: Saxonia-Anhalt subsidia inceptis ad aquarum inopias pugnandum. Magdeburg (sa) - Status initio decem miliones nummorum ad meliorem aquae administrationem in Saxonia-Anhalt comparavit. Ministerium Environmenti in favorem huius,2026-03-10 13:46:26+00:00
5dde9486549118247a6664017350a0bb,2026-03-01T06:00:00Z,'Wassermangel',salzburg.orf.at,de,0.9,Neuer Brunnen im Flachgau gegen Wassermangel,Die seit Jahren zunehmende Trockenheit gefährdet weiter die Wasserversorgung von Teilen des Flachgaues.  Die Gemeinde Henndorf am Wallersee rüstet sich nun mit einem neuen Trinkwasser-Brunnen.  Die Bohrungen beginnen in wenigen Tagen.,https://salzburg.orf.at/stories/3343842/,https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2020%2F25%2F89%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F595386_master_203689_dsc_6677_00024.jpg%3Fs%3D03d390f44234fed043f7fa3a5850721c3242a418,,"In den vergangenen Jahren gab es immer wieder Engpässe bei der Wasserversorgung von Haushalten und Betrieben. Derzeit bezieht die Gemeinde Henndorf das Trinkwasser aus einem Tiefbrunnen, einigen Wald… [+768 chars]",,Neuer Brunnen im Flachgau gegen Wassermangel. Die seit Jahren zunehmende Trockenheit gefährdet weiter die Wasserversorgung von Teilen des Flachgaues.  Die Gemeinde Henndorf am Wallersee rüstet sich nun mit einem neuen Trinkwasser-Brunnen.  Die Bohrungen beginnen in wenigen Tagen.,"New well in Flachgau to combat water shortages. The drought, which has been increasing for years, continues to endanger the water supply to parts of the Flachgau.  The community of Henndorf am Wallersee is now preparing for a new drinking water fountain.  Drilling will begin in a few days.","Novi putei in Flachgau ad aquarum inopias pugnandum. Siccitas, quae per annos aucta est, aquae copiae partibus Flachgau periclitari pergit.  Communitas Henndorf am Wallerse novum fontem aquae bibendae iam parat.  EXERCITATIO paucis diebus incipiet.",2026-03-12 13:47:36+00:00
ef7c246b983eb912d3e6249fe1cf954c,2026-03-10T23:01:04Z,'Dürre',www.stern.de,de,0.9,Risiken durch Klimawandel: Mehr Tempo fürs Klima: Experten fordern rasche EU-Agrarwende,"Überschwemmungen, Dürre, Krankheiten: Der Klimawandel setzt der Landwirtschaft in Europa zu. Gleichzeitig verursacht sie viele CO2-Emissionen. Experten warnen: Die EU nimmt sich der Sache zu wenig an.",https://www.stern.de/wirtschaft/news/risiken-durch-klimawandel--mehr-tempo-fuers-klima--experten-fordern-rasche-eu-agrarwende-37209974.html,https://image.stern.de/37209976/t/C3/v1/w1440/r1.7778/-/11--3flytf5qncv8axs2048jpeg---047f07ae9533892b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Überschwemmungen, Dürre, Krankheiten: Der Klimawandel setzt der Landwirtschaft in Europa zu. Gleichzeitig verursacht sie viele CO2-Emissionen. Ex… [+1462 chars]",,"Risiken durch Klimawandel: Mehr Tempo fürs Klima: Experten fordern rasche EU-Agrarwende. Überschwemmungen, Dürre, Krankheiten: Der Klimawandel setzt der Landwirtschaft in Europa zu. Gleichzeitig verursacht sie viele CO2-Emissionen. Experten warnen: Die EU nimmt sich der Sache zu wenig an.","Risks from climate change: More speed for the climate: Experts call for a rapid EU agricultural turnaround. Floods, drought, diseases: climate change is affecting agriculture in Europe. At the same time, it causes a lot of CO2 emissions. Experts warn: The EU is not paying enough attention to the matter.","Pericula ex mutatione climatis: celeritas ad clima: periti vocant celeritas UE agriculturae turna. Diluvia, siccitas, morbos: mutatio climatis in Europa agriculturam afficit. Eodem tempore, CO2 emissiones multum facit. Periti monent: EU non satis attendit ad rem.",2026-03-13 13:43:52+00:00
4e753828ddae118d3eeda4f51e6a0114,2026-03-10T23:02:21Z,'Dürre',www.tagesspiegel.de,de,0.9,Risiken durch Klimawandel: Mehr Tempo fürs Klima: Experten fordern rasche EU-Agrarwende,"Überschwemmungen, Dürre, Krankheiten: Der Klimawandel setzt der Landwirtschaft in Europa zu. Gleichzeitig verursacht sie viele CO2-Emissionen. Experten warnen: Die EU nimmt sich der Sache zu wenig an.",https://www.tagesspiegel.de/wirtschaft/risiken-durch-klimawandel-mehr-tempo-furs-klima-experten-fordern-rasche-eu-agrarwende-15339719.html,https://www.tagesspiegel.de/images/15339718/alternates/BASE_16_9_W1400/1773183740000/risse-im-trockenen-boden-eines-feldes.jpeg,,Das Agrar- und Ernährungssystem in Europa ist zunehmend durch den Klimawandel bedroht - und verursacht selbst etwa ein Drittel der Netto-Treibhausgasemissionen der Europäischen Union. Mit beiden Prob… [+1300 chars],,"Risiken durch Klimawandel: Mehr Tempo fürs Klima: Experten fordern rasche EU-Agrarwende. Überschwemmungen, Dürre, Krankheiten: Der Klimawandel setzt der Landwirtschaft in Europa zu. Gleichzeitig verursacht sie viele CO2-Emissionen. Experten warnen: Die EU nimmt sich der Sache zu wenig an.","Risks from climate change: More speed for the climate: Experts call for a rapid EU agricultural turnaround. Floods, drought, diseases: climate change is affecting agriculture in Europe. At the same time, it causes a lot of CO2 emissions. Experts warn: The EU is not paying enough attention to the matter.","Pericula ex mutatione climatis: celeritas ad clima: periti vocant celeritas UE agriculturae turna. Diluvia, siccitas, morbos: mutatio climatis in Europa agriculturam afficit. Eodem tempore, CO2 emissiones multum facit. Periti monent: EU non satis attendit ad rem.",2026-03-14 07:23:36+00:00
58ebc152a8c41c9fc27f063818c883bb,2026-03-03T15:01:00Z,'Hungersnot',www.freitag.de,de,0.9,Israels Iran-Krieg führt zu neuer Gaza-Blockade: „Lebensmittel werden knapp“,"Israel hat seit Beginn seiner Angriffe auf den Iran erneut alle Grenzübergänge nach Gaza geschlossen. Palästinenser stürmen aus Angst vor erneuter Hungersnot die Geschäfte, die Vorräte werden knapp Israel hat bei seinem Angriff auf den Iran alle Grenzübergäng…",https://www.freitag.de/autoren/the-guardian/israels-iran-krieg-fuehrt-zu-neuer-gaza-blockade-lebensmittel-werden-knapp,https://www.freitag.de/autoren/the-guardian/israels-iran-krieg-fuehrt-zu-neuer-gaza-blockade-lebensmittel-werden-knapp/@@images/image/great,http://web.archive.org/web/20260303165429/https://www.freitag.de/autoren/the-guardian/israels-iran-krieg-fuehrt-zu-neuer-gaza-blockade-lebensmittel-werden-knapp,Israel hat bei seinem Angriff auf den Iran alle Grenzübergänge nach Gaza auf unbestimmte Zeit geschlossen und damit eine Blockade verhängt. Schon jetzt hat diese erneute Belagerung zu einem Anstieg d… [+6555 chars],,"Israels Iran-Krieg führt zu neuer Gaza-Blockade: „Lebensmittel werden knapp“. Israel hat seit Beginn seiner Angriffe auf den Iran erneut alle Grenzübergänge nach Gaza geschlossen. Palästinenser stürmen aus Angst vor erneuter Hungersnot die Geschäfte, die Vorräte werden knapp Israel hat bei seinem Angriff auf den Iran alle Grenzübergäng…","Israel's Iran war leads to new Gaza blockade: “Food is becoming scarce”. Israel has once again closed all border crossings into Gaza since it began its attacks on Iran. Palestinians storm shops out of fear of renewed famine, supplies are running out Israel has closed all border crossings in its attack on Iran...","Iran bellum Israelis ad novam Gazam obsidionem ducit: ""Cibus vix fit"". Israel semel iterumque omnes transitus in Gazam clausit ex quo impetus in Irania incepit. Tabernae Palaestinae tempestates metu renovatae famis commeatus excurrunt Israel omnes transitus fines clausus in Irania oppugnando.",2026-03-16 14:02:49+00:00
80ab6270f1e1be8e171d452691bca96e,2026-03-16T04:30:00Z,'Risikomanagement',www.nzz.ch,de,0.9,"Geopolitik muss zur Chefsache werden, auch in Unternehmen: Wo weltweit Unsicherheit herrscht, wird Risikomanagement zur Überlebensfrage","Die «Nashörner» sind überall: politische Risiken, die Unternehmen bedrohen. Ansgar Baums und Thomas Ramge analysieren die Achillesfersen der globalisierten Wirtschaft",https://www.nzz.ch/feuilleton/geopolitik-wird-zur-chefsache-warum-unternehmen-risiken-aktiv-managen-muessen-ld.1929140,"https://img.nzz.ch/2026/03/13/90ee700c-2d5e-4f9a-b2ac-ceeea6e9dedf.jpg?width=1200&height=674&fit=bounds&quality=75&auto=webp&crop=5878,3306,x0,y0&wmark=nzz",,"Die «Nashörner» sind überall: politische Risiken, die Unternehmen bedrohen. Ansgar Baums und Thomas Ramge analysieren die Achillesfersen der globalisierten Wirtschaft
Thomas Speckmann16.03.2026, 05.… [+5777 chars]",,"Geopolitik muss zur Chefsache werden, auch in Unternehmen: Wo weltweit Unsicherheit herrscht, wird Risikomanagement zur Überlebensfrage. Die «Nashörner» sind überall: politische Risiken, die Unternehmen bedrohen. Ansgar Baums und Thomas Ramge analysieren die Achillesfersen der globalisierten Wirtschaft","Geopolitics must become a top priority, even in companies: where there is uncertainty worldwide, risk management becomes a question of survival. The “rhinos” are everywhere: political risks that threaten companies. Ansgar Baums and Thomas Ramge analyze the Achilles heels of the globalized economy","Geopolitici summo prioritate fieri debent, etiam in societatibus: ubi terrarum dubitatio est, periculum procuratio fit quaestio superstes. ""rhinos"" ubique sunt: ​​pericula politica, quae societates minantur. Ansgar Baums et Thomas Ramge resolvent Achillem calcibus oeconomiae globalised",2026-03-20 13:44:23+00:00
79974c23c89ed249d06ee0d2aceac2ef,2026-03-21T02:00:07Z,'Dürre',www.stern.de,de,0.9,Holzernte: Etwas mehr Holz 2025 im Staatswald geerntet,"Viele Schäden durch die Dürrejahre machen sich in Hessens Staatswald erst mit Verzögerung bemerkbar. Auch das trug im vergangenen Jahr dazu bei, dass mehr Holz eingeschlagen wurde.",https://www.stern.de/gesellschaft/regional/hessen/holzernte--etwas-mehr-holz-2025-im-staatswald-geerntet-37241622.html,https://image.stern.de/37241624/t/Ct/v1/w1440/r1.7778/-/21--gstunwzuv6v19axs2048jpeg---b5f0d0d2fec71fc7.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Viele Schäden durch die Dürrejahre machen sich in Hessens Staatswald erst mit Verzögerung bemerkbar. Auch das trug im vergangenen Jahr dazu bei, … [+3040 chars]",,"Holzernte: Etwas mehr Holz 2025 im Staatswald geerntet. Viele Schäden durch die Dürrejahre machen sich in Hessens Staatswald erst mit Verzögerung bemerkbar. Auch das trug im vergangenen Jahr dazu bei, dass mehr Holz eingeschlagen wurde.",Wood harvest: Slightly more wood harvested in the state forest in 2025. Much of the damage caused by the years of drought in Hesse's state forest only becomes noticeable with a delay. This also contributed to more wood being felled last year.,Messis sylva: Paulo plus silvae in statu silvae anno 2025. Colliguntur multum damni quod annis siccitatis in statu silvae Hassiae modo cum mora notabilis fit. Hoc etiam anno amplius ligna caedenda contulerunt.,2026-03-22 13:29:48+00:00
